module	contig_name	module_name	module_class	module_category	module_subcategory	module_definition	stepwise_module_completeness	stepwise_module_is_complete	pathwise_module_completeness	pathwise_module_is_complete	proportion_unique_enzymes_present	enzymes_unique_to_module	unique_enzymes_hit_counts	enzyme_hits_in_module	gene_caller_ids_in_module	warnings
M00988	megaS121_000000012928	PreQ1 biosynthesis, GTP => 7-Aminomethyl-7-deazaguanine	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"(K01495,K09007,K22391) K01737 K10026 K06920 (K06879,K09457)"	0.2	False	0.2	False	NA	No enzymes unique to module	NA	K22391	2991	K22391 is present in multiple modules: M00126/M00988
M00575	megaS121_000000012928	Pertussis pathogenicity signature, T1SS	Signature modules	Gene set	Pathogenicity	"K22944 K11004 K07389 K11003 K12340"	0.2	False	0.2	False	NA	No enzymes unique to module	NA	K12340,K12340	2993,3040	K12340 is present in multiple modules: M00575/M00696/M00697
M00718	megaS121_000000012928	Multidrug resistance, efflux pump MexAB-OprM	Signature modules	Gene set	Drug resistance	"K18131 K03585+K18138+K18139"	0.5	False	0.5	False	1.0	K03585,K18138	1,1	K03585,K18138,K18139	2994,2995,2993	K18139 is present in multiple modules: M00718/M00642/M00643
M00643	megaS121_000000012928	Multidrug resistance, efflux pump MexXY-OprM	Signature modules	Gene set	Drug resistance	"K18129 K18094+K18095+K18139"	0.0	False	0.16666666666666666	False	NA	No enzymes unique to module	NA	K18139	2993	K18139 is present in multiple modules: M00718/M00642/M00643
M00696	megaS121_000000012928	Multidrug resistance, efflux pump AcrEF-TolC	Signature modules	Gene set	Drug resistance	"K18140 K18141+K18142+K12340"	0.0	False	0.16666666666666666	False	NA	No enzymes unique to module	NA	K12340,K12340	2993,3040	K12340 is present in multiple modules: M00575/M00696/M00697
M00697	megaS121_000000012928	Multidrug resistance, efflux pump MdtEF-TolC	Signature modules	Gene set	Drug resistance	"K07690 K18898+K18899+K12340"	0.0	False	0.16666666666666666	False	NA	No enzymes unique to module	NA	K12340,K12340	2993,3040	K12340 is present in multiple modules: M00575/M00696/M00697
M00050	megaS121_000000006724	Guanine ribonucleotide biosynthesis, IMP => GDP,GTP	Pathway modules	Nucleotide metabolism	Purine metabolism	"K00088 K01951 K00942 (K00940,K18533)"	0.25	False	0.25	False	1.0	K00088	1	K00088	2042	None
M00938	megaS121_000000006724	Pyrimidine deoxyribonucleotide biosynthesis, UDP => dTTP	Pathway modules	Nucleotide metabolism	Pyrimidine metabolism	"(K00525+K00526,K10807+K10808) (K00940,K18533) K01520 (K00560,K13998,K03465) K00943"	0.4	False	0.4	False	1.0	K00560,K01520	1,1	K00560,K01520	2061,2068	None
M00016	megaS121_000000006724	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine	Pathway modules	Amino acid metabolism	Lysine metabolism	"(K00928,K12524,K12525,K12526) K00133 K01714 K00215 K00674 (K00821,K14267) K01439 K01778 (K01586,K12526)"	0.1111111111111111	False	0.1111111111111111	False	NA	No enzymes unique to module	NA	K00821	2082	K00821 is present in multiple modules: M00016/M00028/M00845
M00028	megaS121_000000006724	Ornithine biosynthesis, glutamate => ornithine	Pathway modules	Amino acid metabolism	Arginine and proline metabolism	"(K00618,K00619,K14681,K14682,K00620,K22477,K22478) ((K00930,K22478) K00145,K12659) (K00818,K00821) (K01438,K14677,K00620)"	1.0	True	1.0	True	1.0	K00620,K00930,K22477	1,1,1	K00145,K00620,K00821,K00930,K22477	2086,2084,2082,2083,2085	K00145 is present in multiple modules: M00028/M00845,K00821 is present in multiple modules: M00016/M00028/M00845
M00844	megaS121_000000006724	Arginine biosynthesis, ornithine => arginine	Pathway modules	Amino acid metabolism	Arginine and proline metabolism	"K00611 K01940 (K01755,K14681)"	0.6666666666666666	False	0.6666666666666666	False	NA	No enzymes unique to module	NA	K01755,K01940	2030,2087	K01755 is present in multiple modules: M00844/M00845/M00029/M00978,K01940 is present in multiple modules: M00844/M00845/M00029/M00978
M00845	megaS121_000000006724	Arginine biosynthesis, glutamate => acetylcitrulline => arginine	Pathway modules	Amino acid metabolism	Arginine and proline metabolism	"K22478 K00145 K00821 K09065 K01438 K01940 K01755"	0.5714285714285714	False	0.5714285714285714	False	NA	No enzymes unique to module	NA	K00145,K00821,K01755,K01940	2086,2082,2030,2087	K00145 is present in multiple modules: M00028/M00845,K00821 is present in multiple modules: M00016/M00028/M00845,K01755 is present in multiple modules: M00844/M00845/M00029/M00978,K01940 is present in multiple modules: M00844/M00845/M00029/M00978
M00029	megaS121_000000006724	Urea cycle	Pathway modules	Amino acid metabolism	Arginine and proline metabolism	"K01948 K00611 K01940 (K01755,K14681) K01476"	0.4	False	0.4	False	NA	No enzymes unique to module	NA	K01755,K01940	2030,2087	K01755 is present in multiple modules: M00844/M00845/M00029/M00978,K01940 is present in multiple modules: M00844/M00845/M00029/M00978
M00978	megaS121_000000006724	Ornithine-ammonia cycle	Pathway modules	Amino acid metabolism	Arginine and proline metabolism	"K01915 K01955+K01956 K00611 K01940 K01755 (K27542,K27545)"	0.3333333333333333	False	0.3333333333333333	False	NA	No enzymes unique to module	NA	K01755,K01940	2030,2087	K01755 is present in multiple modules: M00844/M00845/M00029/M00978,K01940 is present in multiple modules: M00844/M00845/M00029/M00978
M00026	megaS121_000000006724	Histidine biosynthesis, PRPP => histidine	Pathway modules	Amino acid metabolism	Histidine metabolism	"(K00765-K02502) (K01523 K01496,K11755,K14152) (K01814,K24017) (K02501+K02500,K01663) ((K01693 K00817 (K04486,K05602,K18649)),(K01089 K00817)) (K00013,K14152)"	0.16666666666666666	False	0.14285714285714285	False	1.0	K02500,K02501	1,1	K02500,K02501	2002,2003	None
M00115	megaS121_000000006724	NAD biosynthesis, aspartate => quinolinate => NAD	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"(K00278,K06989) K03517 K00767 (K00969,K06210) (K01916,K01950)"	0.2	False	0.2	False	1.0	K06989	1	K06989	2026	None
M00651	megaS121_000000006724	Vancomycin resistance, D-Ala-D-Lac type	Signature modules	Gene set	Drug resistance	"(K18345 K18344 K07260 K18346),(K18351 K18352 K18354 K18353) (K18347 K15739 K08641)"	0.0	False	0.14285714285714285	False	1.0	K18346	1	K18346	2046	None
M00652	megaS121_000000016941	Vancomycin resistance, D-Ala-D-Ser type	Signature modules	Gene set	Drug resistance	"K18350 K18349 K18348 K18856 K18866"	0.4	False	0.4	False	1.0	K18349,K18350	1,1	K18349,K18350	1398,1399	None
M00001	megaS121_000000003536	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate	Pathway modules	Carbohydrate metabolism	Central carbohydrate metabolism	"(K00844,K12407,K00845,K25026,K00886,K08074,K00918) (K01810,K06859,K13810,K15916) (K00850,K16370,K21071,K24182,K00918) (K01623,K01624,K11645,K16305,K16306) K01803 ((K00134,K00150) K00927,K11389) (K01834,K15633,K15634,K15635) (K01689,K27394) (K00873,K12406)"	0.1111111111111111	False	0.1111111111111111	False	NA	No enzymes unique to module	NA	K01810	2505	K01810 is present in multiple modules: M00001/M00004
M00307	megaS121_000000003536	Pyruvate oxidation, pyruvate => acetyl-CoA	Pathway modules	Carbohydrate metabolism	Central carbohydrate metabolism	"((K00163,K00161+K00162)+K00627+K00382-K13997),K00169+K00170+K00171+(K00172,K00189),K03737"	0.0	False	0.75	True	NA	No enzymes unique to module	NA	K00169,K00170,K00172	2722,2723,2721	K00169 is present in multiple modules: M00307/M00173/M00374/M00620/M00614,K00170 is present in multiple modules: M00307/M00173/M00374/M00620/M00614,K00172 is present in multiple modules: M00307/M00173/M00374/M00620/M00614
M00004	megaS121_000000003536	Pentose phosphate pathway (Pentose phosphate cycle)	Pathway modules	Carbohydrate metabolism	Central carbohydrate metabolism	"(K13937,((K00036,K19243) (K01057,K07404))) K00033 K01783 (K01807,K01808) K00615 ((K00616 (K01810,K06859,K15916)),K13810)"	0.0	False	0.14285714285714285	False	NA	No enzymes unique to module	NA	K01810	2505	K01810 is present in multiple modules: M00001/M00004
M00005	megaS121_000000003536	PRPP biosynthesis, ribose 5P => PRPP	Pathway modules	Carbohydrate metabolism	Central carbohydrate metabolism	"K00948"	1.0	True	1.0	True	1.0	K00948	1	K00948	2558	None
M00632	megaS121_000000003536	Galactose degradation, Leloir pathway, galactose => alpha-D-glucose-1P	Pathway modules	Carbohydrate metabolism	Other carbohydrate metabolism	"K01785 K00849 K00965 K01784"	0.25	False	0.25	False	NA	No enzymes unique to module	NA	K01784	2520	K01784 is present in multiple modules: M00632/M01004
M00129	megaS121_000000003536	Ascorbate biosynthesis, animals, glucose-1P => ascorbate	Pathway modules	Carbohydrate metabolism	Other carbohydrate metabolism	"K00963 K00012 K00699 K01195 K00002 K01053 K00103"	0.14285714285714285	False	0.14285714285714285	False	NA	No enzymes unique to module	NA	K00963	2512	K00963 is present in multiple modules: M00129/M00854/M00549
M00854	megaS121_000000003536	Glycogen biosynthesis, glucose-1P => glycogen/starch	Pathway modules	Carbohydrate metabolism	Other carbohydrate metabolism	"(K00963 (K00693+K00750,K16150,K16153,K13679,K20812)),(K00975 (K00703,K13679,K20812)) (K00700,K16149)"	0.0	False	0.3333333333333333	False	NA	No enzymes unique to module	NA	K00963	2512	K00963 is present in multiple modules: M00129/M00854/M00549
M00855	megaS121_000000003536	Glycogen degradation, glycogen => glucose-6P	Pathway modules	Carbohydrate metabolism	Other carbohydrate metabolism	"(K00688,K16153) (K01196,((K00705,K22451) (K02438,K01200))) (K15779,K01835,K15778)"	0.3333333333333333	False	0.3333333333333333	False	NA	No enzymes unique to module	NA	K15778	2506	K15778 is present in multiple modules: M00855/M00549/M01000/M01015/M01006
M00173	megaS121_000000003536	Reductive citrate cycle (Arnon-Buchanan cycle)	Pathway modules	Energy metabolism	Carbon fixation	"(K00169+K00170+K00171+K00172,K03737) ((K01007,K01006) K01595,K01959+K01960,K01958) K00024 (K01676,K01679,K01677+K01678) (K00239+K00240-K00241-K00242) (K01902+K01903) (K00174+K00175-K00177-K00176) K00031 (K27802,K01682) (K15230+K15231)"	0.0	False	0.075	False	NA	No enzymes unique to module	NA	K00169,K00170,K00172	2722,2723,2721	K00169 is present in multiple modules: M00307/M00173/M00374/M00620/M00614,K00170 is present in multiple modules: M00307/M00173/M00374/M00620/M00614,K00172 is present in multiple modules: M00307/M00173/M00374/M00620/M00614
M00374	megaS121_000000003536	Dicarboxylate-hydroxybutyrate cycle	Pathway modules	Energy metabolism	Carbon fixation	"(K00169+K00170+K00171+K00172) K01007 K01595 K00024 (K01677+K01678) (K00239+K00240-K00241-K18860) (K01902+K01903) (K15038,K15017) K14465 (K14467,K18861,K25774) K14534 K15016 K00626"	0.0	False	0.057692307692307696	False	NA	No enzymes unique to module	NA	K00169,K00170,K00172	2722,2723,2721	K00169 is present in multiple modules: M00307/M00173/M00374/M00620/M00614,K00170 is present in multiple modules: M00307/M00173/M00374/M00620/M00614,K00172 is present in multiple modules: M00307/M00173/M00374/M00620/M00614
M00620	megaS121_000000003536	Incomplete reductive citrate cycle, acetyl-CoA => oxoglutarate	Pathway modules	Energy metabolism	Carbon fixation	"(K00169+K00170+K00171+K00172) (K01959+K01960) K00024 (K01677+K01678) (K18209+K18210) (K01902+K01903) (K00174+K00175+K00176+K00177)"	0.0	False	0.10714285714285714	False	NA	No enzymes unique to module	NA	K00169,K00170,K00172	2722,2723,2721	K00169 is present in multiple modules: M00307/M00173/M00374/M00620/M00614,K00170 is present in multiple modules: M00307/M00173/M00374/M00620/M00614,K00172 is present in multiple modules: M00307/M00173/M00374/M00620/M00614
M00530	megaS121_000000003536	Dissimilatory nitrate reduction, nitrate => ammonia	Pathway modules	Energy metabolism	Nitrogen metabolism	"(K00370+K00371+K00374,K02567+K02568) (K00362+K00363,K03385+K15876)"	0.5	False	0.5	False	NA	No enzymes unique to module	NA	K02567,K02568	2730,2727	K02567 is present in multiple modules: M00530/M00529,K02568 is present in multiple modules: M00530/M00529
M00529	megaS121_000000003536	Denitrification, nitrate => nitrogen	Pathway modules	Energy metabolism	Nitrogen metabolism	"(K00370+K00371+K00374,K02567+K02568) (K00368,K15864) (K04561+K02305) K00376"	0.25	False	0.25	False	NA	No enzymes unique to module	NA	K02567,K02568	2730,2727	K02567 is present in multiple modules: M00530/M00529,K02568 is present in multiple modules: M00530/M00529
M00153	megaS121_000000003536	Cytochrome bd ubiquinol oxidase	Pathway modules	Energy metabolism	ATP synthesis	"K00425+K00426+(K00424,K22501)"	0.0	False	0.6666666666666666	False	1.0	K00425,K00426	1,1	K00425,K00426	2715,2714	None
M00157	megaS121_000000003536	F-type ATPase, prokaryotes and chloroplasts	Pathway modules	Energy metabolism	ATP synthesis	"K02111+K02112+K02113+K02114+K02115+K02108+K02109+K02110"	1.0	True	1.0	True	1.0	K02108,K02109,K02110,K02111,K02112,K02113,K02114,K02115	1,1,1,1,1,1,1,1	K02108,K02109,K02110,K02111,K02112,K02113,K02114,K02115	2684,2686,2685,2688,2690,2687,2691,2689	None
M00086	megaS121_000000003536	beta-Oxidation, acyl-CoA synthesis	Pathway modules	Lipid metabolism	Fatty acid metabolism	"K01897,K15013,K28161"	1.0	True	1.0	True	1.0	K01897	1	K01897	2613	None
M00089	megaS121_000000003536	Triacylglycerol biosynthesis	Pathway modules	Lipid metabolism	Lipid metabolism	"(K00629,K13506,K13507,K00630,K13508) (K00655,K13509,K13523,K19007,K13513,K13517,K13519,K14674,K22831) (K01080,K15728,K18693) (K11155,K11160,K14456,K22848,K22849,K27538,K27539)"	0.25	False	0.25	False	1.0	K00655	2	K00655,K00655	2494,2514	None
M00048	megaS121_000000003536	De novo purine biosynthesis, PRPP + glutamine => IMP	Pathway modules	Nucleotide metabolism	Purine metabolism	"K00764 (K01945,K11787,K11788,K13713) (K00601,K11175,K08289,K11787,K01492) (K01952,(K23269+K23264+K23265),(K23270+K23265)) (K01933,K11787,K11788 (K01587,K11808,K01589 K01588)) (K01923,K01587,K13713) K01756 (K00602,(K01492,K06863 K11176))"	0.125	False	0.125	False	1.0	K00602	1	K00602	2484	None
M00051	megaS121_000000003536	De novo pyrimidine biosynthesis, glutamine (+ PRPP) => UMP	Pathway modules	Nucleotide metabolism	Pyrimidine metabolism	"(K11540,(K11541 K01465),((K01954,K01955+K01956) (K00609+K00610,K00608) K01465)) (K00226,K00254,K17828) (K13421,K00762 K01591)"	0.0	False	0.25	False	1.0	K00762	1	K00762	2647	None
M00609	megaS121_000000003536	Cysteine biosynthesis, methionine => cysteine	Pathway modules	Amino acid metabolism	Cysteine and methionine metabolism	"K00789 K17462 K01243 K07173 K17216 K17217"	0.16666666666666666	False	0.16666666666666666	False	NA	No enzymes unique to module	NA	K00789	2598	K00789 is present in multiple modules: M00609/M00034/M00035/M00368/M00953
M00034	megaS121_000000003536	Methionine salvage pathway	Pathway modules	Amino acid metabolism	Cysteine and methionine metabolism	"K00789 K01611 K00797 ((K01243,K01244) K00899,(K00772,K05810)) K08963 (K16054,K08964 (K09880,K08965 K08966)) K08967 (K00815,K08969,K23977,K00832,K00838)"	0.25	False	0.25	False	1.0	K08963	1	K00789,K08963	2598,2538	K00789 is present in multiple modules: M00609/M00034/M00035/M00368/M00953
M00035	megaS121_000000003536	Methionine degradation	Pathway modules	Amino acid metabolism	Cysteine and methionine metabolism	"K00789 (K00552,K00558,K17398,K17399) K01251 (K01697,K10150)"	0.5	False	0.5	False	1.0	K01251	1	K00789,K01251	2598,2600	K00789 is present in multiple modules: M00609/M00034/M00035/M00368/M00953
M00368	megaS121_000000003536	Ethylene biosynthesis, methionine => ethylene	Pathway modules	Amino acid metabolism	Cysteine and methionine metabolism	"K00789 (K01762,K20772) K05933"	0.3333333333333333	False	0.3333333333333333	False	NA	No enzymes unique to module	NA	K00789	2598	K00789 is present in multiple modules: M00609/M00034/M00035/M00368/M00953
M00016	megaS121_000000003536	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine	Pathway modules	Amino acid metabolism	Lysine metabolism	"(K00928,K12524,K12525,K12526) K00133 K01714 K00215 K00674 (K00821,K14267) K01439 K01778 (K01586,K12526)"	0.1111111111111111	False	0.1111111111111111	False	NA	No enzymes unique to module	NA	K01778	2595	K01778 is present in multiple modules: M00016/M00525/M00527
M00525	megaS121_000000003536	Lysine biosynthesis, acetyl-DAP pathway, aspartate => lysine	Pathway modules	Amino acid metabolism	Lysine metabolism	"K00928 K00133 K01714 K00215 K05822 K00841 K05823 K01778 K01586"	0.1111111111111111	False	0.1111111111111111	False	NA	No enzymes unique to module	NA	K01778	2595	K01778 is present in multiple modules: M00016/M00525/M00527
M00527	megaS121_000000003536	Lysine biosynthesis, DAP aminotransferase pathway, aspartate => lysine	Pathway modules	Amino acid metabolism	Lysine metabolism	"(K00928,K12524,K12525,K12526) K00133 K01714 K00215 K10206 K01778 (K01586,K12526)"	0.14285714285714285	False	0.14285714285714285	False	NA	No enzymes unique to module	NA	K01778	2595	K01778 is present in multiple modules: M00016/M00525/M00527
M00892	megaS121_000000003536	UDP-GlcNAc biosynthesis, eukaryotes, Fru-6P => UDP-GlcNAc	Pathway modules	Glycan metabolism	Nucleotide sugar biosynthesis	"K00820 K00621 K01836 K00972"	0.25	False	0.25	False	NA	No enzymes unique to module	NA	K00820	2700	K00820 is present in multiple modules: M00892/M00909/M01002/M00995
M00909	megaS121_000000003536	UDP-GlcNAc biosynthesis, prokaryotes, Fru-6P => UDP-GlcNAc	Pathway modules	Glycan metabolism	Nucleotide sugar biosynthesis	"K00820 (K03431,K28126) (K04042,K23144,(K28192 (K11528,K00972)))"	0.6666666666666666	False	0.6666666666666666	False	NA	No enzymes unique to module	NA	K00820,K04042	2700,2699	K00820 is present in multiple modules: M00892/M00909/M01002/M00995,K04042 is present in multiple modules: M00909/M00995
M01002	megaS121_000000003536	UDP-GalNAc biosynthesis, Fru-6P => UDP-GalNAc	Pathway modules	Glycan metabolism	Nucleotide sugar biosynthesis	"K00820 K28125 K28126 K23144"	0.25	False	0.25	False	NA	No enzymes unique to module	NA	K00820	2700	K00820 is present in multiple modules: M00892/M00909/M01002/M00995
