amr_gene	aro_call	group	participant	is_coassembly	date
mh_p470___57982	Bifidobacterium adolescentis rpoB mutants conferring resistance to rifampicin	spaS250	p97	False	2022-08-04
mh_p470___57982	Bifidobacterium adolescentis rpoB mutants conferring resistance to rifampicin	spaS3	p431	False	2023-08-08
mh_p470___57982	Bifidobacterium adolescentis rpoB mutants conferring resistance to rifampicin	spaS77	p431	False	2023-04-25
mh_p470___57982	Bifidobacterium adolescentis rpoB mutants conferring resistance to rifampicin	spaS121	p728	False	2023-12-12
mh_p470___57982	Bifidobacterium adolescentis rpoB mutants conferring resistance to rifampicin	spaS186	p431	False	2024-06-11
mh_p470___57982	Bifidobacterium adolescentis rpoB mutants conferring resistance to rifampicin	spaS85	p722	False	2023-09-05
mh_p470___57982	Bifidobacterium adolescentis rpoB mutants conferring resistance to rifampicin	spaS193	p728	False	2024-07-02
mh_p470___57982	Bifidobacterium adolescentis rpoB mutants conferring resistance to rifampicin	spaS38	p470	False	2022-12-06
mh_p470___57982	Bifidobacterium adolescentis rpoB mutants conferring resistance to rifampicin	spaS271	p341	False	2025-01-21
mh_p470___57982	Bifidobacterium adolescentis rpoB mutants conferring resistance to rifampicin	spaS283	p654	False	2025-04-15
mh_p470___57982	Bifidobacterium adolescentis rpoB mutants conferring resistance to rifampicin	spaS240	p722	False	2025-05-06
mh_p470___57982	Bifidobacterium adolescentis rpoB mutants conferring resistance to rifampicin	spaS118	p151	False	2023-12-12
mh_p470___57982	Bifidobacterium adolescentis rpoB mutants conferring resistance to rifampicin	spaS56	p470	False	2023-01-24
mh_p470___57982	Bifidobacterium adolescentis rpoB mutants conferring resistance to rifampicin	spaS21	p470	False	2022-11-01
mh_p470___57982	Bifidobacterium adolescentis rpoB mutants conferring resistance to rifampicin	spaS8	p470	False	2022-09-20
mh_p470___57982	Bifidobacterium adolescentis rpoB mutants conferring resistance to rifampicin	spaS55	p292	False	2023-01-24
mh_p470___57982	Bifidobacterium adolescentis rpoB mutants conferring resistance to rifampicin	spaS119	p408	False	2023-12-12
mh_p470___57982	Bifidobacterium adolescentis rpoB mutants conferring resistance to rifampicin	spaS142	p431	False	2024-02-27
mh_p470___57982	Bifidobacterium adolescentis rpoB mutants conferring resistance to rifampicin	spaS211	p431	False	2025-01-14
mh_p470___57982	Bifidobacterium adolescentis rpoB mutants conferring resistance to rifampicin	spaS165	p728	False	2024-04-23
mh_p470___57982	Bifidobacterium adolescentis rpoB mutants conferring resistance to rifampicin	mh_p789	p789	True	
mh_p470___57982	Bifidobacterium adolescentis rpoB mutants conferring resistance to rifampicin	spaS276	p584	False	2025-01-21
mh_p470___57982	Bifidobacterium adolescentis rpoB mutants conferring resistance to rifampicin	spaS279	p654	False	2025-02-25
mh_p470___57982	Bifidobacterium adolescentis rpoB mutants conferring resistance to rifampicin	spaS244	p431	False	2023-06-20
mh_p470___57982	Bifidobacterium adolescentis rpoB mutants conferring resistance to rifampicin	spaS206	p860	False	2024-10-08
mh_p470___57982	Bifidobacterium adolescentis rpoB mutants conferring resistance to rifampicin	spaS215	p151	False	2025-05-13
mh_p470___57982	Bifidobacterium adolescentis rpoB mutants conferring resistance to rifampicin	spaS172	p398	False	2024-05-14
mh_p470___57982	Bifidobacterium adolescentis rpoB mutants conferring resistance to rifampicin	spaS148	p729	False	2024-03-05
mh_p470___57982	Bifidobacterium adolescentis rpoB mutants conferring resistance to rifampicin	spaS131	p601	False	2024-01-23
mh_p470___57982	Bifidobacterium adolescentis rpoB mutants conferring resistance to rifampicin	spaS298	p341	False	2025-05-27
mh_p470___57982	Bifidobacterium adolescentis rpoB mutants conferring resistance to rifampicin	spaS15	p125	False	2022-10-18
mh_p470___57982	Bifidobacterium adolescentis rpoB mutants conferring resistance to rifampicin	spaS16	p431	False	2022-10-18
mh_p470___57982	Bifidobacterium adolescentis rpoB mutants conferring resistance to rifampicin	spaS111	p728	False	2023-11-21
mh_p470___57982	Bifidobacterium adolescentis rpoB mutants conferring resistance to rifampicin	spaS117	p728	False	2023-12-05
mh_p470___57982	Bifidobacterium adolescentis rpoB mutants conferring resistance to rifampicin	spaS229	p431	False	2022-08-16
mh_p470___57982	Bifidobacterium adolescentis rpoB mutants conferring resistance to rifampicin	spaS219	p601	False	2025-05-20
mh_p470___57982	Bifidobacterium adolescentis rpoB mutants conferring resistance to rifampicin	spaS287	p789	False	2023-11-28
mh_p470___57982	Bifidobacterium adolescentis rpoB mutants conferring resistance to rifampicin	spaS12	p292	False	2022-10-04
mh_p470___57982	Bifidobacterium adolescentis rpoB mutants conferring resistance to rifampicin	spaS239	p523	False	2022-09-06
mh_p470___57982	Bifidobacterium adolescentis rpoB mutants conferring resistance to rifampicin	spaS40	p125	False	2022-12-06
mh_p470___57982	Bifidobacterium adolescentis rpoB mutants conferring resistance to rifampicin	spaS51	p125	False	2023-01-17
mh_p470___57982	Bifidobacterium adolescentis rpoB mutants conferring resistance to rifampicin	spaS162	p728	False	2024-04-09
mh_p470___57982	Bifidobacterium adolescentis rpoB mutants conferring resistance to rifampicin	spaS49	p292	False	2023-01-10
mh_p470___57982	Bifidobacterium adolescentis rpoB mutants conferring resistance to rifampicin	spaS178	p601	False	2024-05-21
mh_p470___57982	Bifidobacterium adolescentis rpoB mutants conferring resistance to rifampicin	spaS2	p431	False	2023-04-11
mh_p470___57982	Bifidobacterium adolescentis rpoB mutants conferring resistance to rifampicin	spaS96	p431	False	2023-10-10
mh_p470___57982	Bifidobacterium adolescentis rpoB mutants conferring resistance to rifampicin	spaS151	p470	False	2024-03-12
mh_p470___57982	Bifidobacterium adolescentis rpoB mutants conferring resistance to rifampicin	spaS116	p601	False	2023-12-05
mh_p470___57982	Bifidobacterium adolescentis rpoB mutants conferring resistance to rifampicin	spaS205	p373	False	2024-10-01
mh_p470___57982	Bifidobacterium adolescentis rpoB mutants conferring resistance to rifampicin	spaS13	p470	False	2022-10-04
mh_p470___57982	Bifidobacterium adolescentis rpoB mutants conferring resistance to rifampicin	spaS52	p523	False	2023-01-17
mh_p470___57982	Bifidobacterium adolescentis rpoB mutants conferring resistance to rifampicin	spaS150	p408	False	2024-03-12
mh_p470___57982	Bifidobacterium adolescentis rpoB mutants conferring resistance to rifampicin	spaS168	p601	False	2024-05-07
mh_p470___57982	Bifidobacterium adolescentis rpoB mutants conferring resistance to rifampicin	spaS143	p470	False	2024-02-27
mh_p470___57982	Bifidobacterium adolescentis rpoB mutants conferring resistance to rifampicin	spaS238	p431	False	2022-09-06
mh_p470___57982	Bifidobacterium adolescentis rpoB mutants conferring resistance to rifampicin	spaS155	p398	False	2024-03-19
mh_p470___57982	Bifidobacterium adolescentis rpoB mutants conferring resistance to rifampicin	spaS278	p654	False	2025-02-18
mh_p470___57982	Bifidobacterium adolescentis rpoB mutants conferring resistance to rifampicin	spaS284	p654	False	2025-05-06
mh_p470___57982	Bifidobacterium adolescentis rpoB mutants conferring resistance to rifampicin	spaS209	p373	False	2024-11-05
mh_p470___57982	Bifidobacterium adolescentis rpoB mutants conferring resistance to rifampicin	mh_p584	p584	True	
mh_p470___57982	Bifidobacterium adolescentis rpoB mutants conferring resistance to rifampicin	spaS22	p125	False	2022-11-08
mh_p110___156006	vanW gene in vanI cluster	spaS135	p408	False	2024-01-30
mh_p110___156006	vanW gene in vanI cluster	mh_p292	p292	True	
mh_p110___156006	vanW gene in vanI cluster	spaS258	p142	False	2024-11-05
mh_p110___156006	vanW gene in vanI cluster	spaS78	p431	False	2023-05-16
mh_p110___156006	vanW gene in vanI cluster	spaS94	p644	False	2023-10-10
mh_p110___156006	vanW gene in vanI cluster	spaS72	p813	False	2023-04-04
mh_p110___156006	vanW gene in vanI cluster	mh_p860	p860	True	
mh_p110___156006	vanW gene in vanI cluster	spaS211	p431	False	2025-01-14
mh_p110___156006	vanW gene in vanI cluster	mh_p110	p110	True	
mh_p110___156006	vanW gene in vanI cluster	spaS165	p728	False	2024-04-23
mh_p110___156006	vanW gene in vanI cluster	spaS282	p142	False	2025-05-06
mh_p110___156006	vanW gene in vanI cluster	mh_p789	p789	True	
mh_p110___156006	vanW gene in vanI cluster	spaS268	p142	False	2025-02-18
mh_p110___156006	vanW gene in vanI cluster	mh_p550	p550	True	
mh_p110___156006	vanW gene in vanI cluster	spaS134	p813	False	2024-01-23
mh_p110___156006	vanW gene in vanI cluster	spaS206	p860	False	2024-10-08
mh_p110___156006	vanW gene in vanI cluster	spaS57	p813	False	2023-01-24
mh_p110___156006	vanW gene in vanI cluster	spaS269	p142	False	2025-02-25
mh_p110___156006	vanW gene in vanI cluster	spaS99	p292	False	2023-10-17
mh_p110___156006	vanW gene in vanI cluster	spaS243	p431	False	2023-05-30
mh_p110___156006	vanW gene in vanI cluster	spaS18	p813	False	2022-10-18
mh_p110___156006	vanW gene in vanI cluster	mh_p408	p408	True	
mh_p110___156006	vanW gene in vanI cluster	spaS58	p550	False	2023-01-24
mh_p110___156006	vanW gene in vanI cluster	spaS137	p728	False	2024-01-30
mh_p110___156006	vanW gene in vanI cluster	spaS47	p550	False	2023-01-10
mh_p110___156006	vanW gene in vanI cluster	spaS274	p341	False	2025-03-18
mh_p110___156006	vanW gene in vanI cluster	spaS287	p789	False	2023-11-28
mh_p110___156006	vanW gene in vanI cluster	spaS4	p813	False	2023-10-17
mh_p110___156006	vanW gene in vanI cluster	spaS12	p292	False	2022-10-04
mh_p110___156006	vanW gene in vanI cluster	spaS272	p341	False	2025-02-11
mh_p110___156006	vanW gene in vanI cluster	spaS33	p550	False	2022-11-22
mh_p110___156006	vanW gene in vanI cluster	mh_p644	p644	True	
mh_p110___156006	vanW gene in vanI cluster	spaS267	p142	False	2025-01-14
mh_p110___156006	vanW gene in vanI cluster	spaS2	p431	False	2023-04-11
mh_p110___156006	vanW gene in vanI cluster	spaS65	p431	False	2023-02-28
mh_p110___156006	vanW gene in vanI cluster	spaS23	p292	False	2022-11-08
mh_p110___156006	vanW gene in vanI cluster	spaS294	p789	False	2024-02-27
mh_p110___156006	vanW gene in vanI cluster	spaS273	p341	False	2025-03-11
mh_p110___156006	vanW gene in vanI cluster	mh_p341	p341	True	
mh_p110___156006	vanW gene in vanI cluster	spaS280	p654	False	2025-03-04
mh_p110___156006	vanW gene in vanI cluster	mh_p813	p813	True	
mh_p110___156006	vanW gene in vanI cluster	spaS261	p341	False	2024-11-05
mh_p110___156006	vanW gene in vanI cluster	mh_p584	p584	True	
mh_p110___156006	vanW gene in vanI cluster	spaS242	p431	False	2023-06-13
mh_p110___157013	vanW gene in vanI cluster	spaS30	p110	False	2022-11-22
mh_p110___157013	vanW gene in vanI cluster	mh_p110	p110	True	
spaS272___21450	adeF	spaS146	p728	False	2024-02-27
spaS272___21450	adeF	spaS39	p292	False	2022-12-06
spaS272___21450	adeF	spaS253	p97	False	2022-07-21
spaS272___21450	adeF	spaS196	p728	False	2024-07-16
spaS272___21450	adeF	spaS35	p97	False	2022-11-29
spaS272___21450	adeF	spaS187	p728	False	2024-06-11
spaS272___21450	adeF	spaS25	p97	False	2022-11-15
spaS272___21450	adeF	spaS222	p110	False	2022-07-21
spaS272___21450	adeF	spaS152	p644	False	2024-03-12
spaS272___21450	adeF	spaS198	p728	False	2024-08-20
spaS272___21450	adeF	spaS29	p97	False	2022-11-22
spaS272___21450	adeF	spaS166	p860	False	2024-04-23
spaS272___21450	adeF	spaS254	p550	False	2022-08-23
spaS272___21450	adeF	spaS295	p789	False	2024-03-12
spaS272___21450	adeF	spaS14	p470	False	2022-10-11
spaS272___21450	adeF	spaS286	p789	False	2023-10-24
spaS272___21450	adeF	spaS220	p860	False	2025-05-20
spaS272___21450	adeF	spaS192	p722	False	2024-07-02
spaS272___21450	adeF	spaS237	p523	False	2022-08-30
spaS272___21450	adeF	spaS160	p728	False	2024-03-26
spaS272___21450	adeF	spaS274	p341	False	2025-03-18
spaS272___21450	adeF	spaS182	p644	False	2024-05-28
spaS272___21450	adeF	spaS5	p523	False	2023-06-13
spaS272___21450	adeF	spaS184	p151	False	2024-06-11
spaS272___21450	adeF	spaS223	p110	False	2022-08-04
spaS272___21450	adeF	mh_p292	p292	True	
spaS272___21450	adeF	mh_p728	p728	True	
spaS272___21450	adeF	spaS32	p523	False	2022-11-22
spaS272___21450	adeF	mh_p470	p470	True	
spaS272___21450	adeF	spaS231	p523	False	2022-08-16
spaS272___21450	adeF	mh_p860	p860	True	
spaS272___21450	adeF	mh_p110	p110	True	
spaS272___21450	adeF	spaS268	p142	False	2025-02-18
spaS272___21450	adeF	mh_p550	p550	True	
spaS272___21450	adeF	spaS230	p470	False	2022-08-16
spaS272___21450	adeF	spaS45	p470	False	2022-12-13
spaS272___21450	adeF	spaS137	p728	False	2024-01-30
spaS272___21450	adeF	spaS256	p550	False	2022-09-06
spaS272___21450	adeF	spaS179	p644	False	2024-05-21
spaS272___21450	adeF	spaS130	p292	False	2024-01-23
spaS272___21450	adeF	spaS272	p341	False	2025-02-11
spaS272___21450	adeF	mh_p644	p644	True	
spaS272___21450	adeF	spaS199	p860	False	2024-08-20
spaS272___21450	adeF	mh_p523	p523	True	
spaS272___21450	adeF	mh_p97	p97	True	
spaS272___21450	adeF	spaS252	p97	False	2022-09-06
spaS272___21450	adeF	spaS20	p292	False	2022-11-01
spaS272___21450	adeF	spaS294	p789	False	2024-02-27
spaS272___21450	adeF	spaS234	p470	False	2022-08-23
spaS272___21450	adeF	spaS195	p860	False	2024-07-02
spaS272___21450	adeF	spaS251	p97	False	2022-08-16
spaS272___21450	adeF	spaS19	p125	False	2022-11-01
spaS272___21450	adeF	spaS258	p142	False	2024-11-05
spaS272___21450	adeF	mh_p125	p125	True	
spaS272___21450	adeF	spaS7	p292	False	2022-09-20
spaS272___21450	adeF	spaS269	p142	False	2025-02-25
spaS272___21450	adeF	spaS297	p789	False	2024-04-16
spaS272___21450	adeF	spaS17	p470	False	2022-10-18
spaS272___21450	adeF	spaS149	p151	False	2024-03-12
spaS272___21450	adeF	spaS154	p151	False	2024-03-19
spaS272___21450	adeF	spaS201	p860	False	2024-09-17
spaS272___21450	adeF	spaS213	p860	False	2025-01-21
spaS272___21450	adeF	spaS273	p341	False	2025-03-11
spaS272___21450	adeF	mh_p722	p722	True	
spaS272___21450	adeF	spaS300	p789	False	2023-10-17
spaS272___21450	adeF	spaS296	p789	False	2024-03-26
spaS272___21450	adeF	mh_p341	p341	True	
spaS272___21450	adeF	spaS250	p97	False	2022-08-04
spaS272___21450	adeF	spaS121	p728	False	2023-12-12
spaS272___21450	adeF	spaS173	p644	False	2024-05-14
spaS272___21450	adeF	spaS259	p142	False	2024-12-03
spaS272___21450	adeF	spaS85	p722	False	2023-09-05
spaS272___21450	adeF	spaS38	p470	False	2022-12-06
spaS272___21450	adeF	spaS240	p722	False	2025-05-06
spaS272___21450	adeF	spaS118	p151	False	2023-12-12
spaS272___21450	adeF	spaS8	p470	False	2022-09-20
spaS272___21450	adeF	spaS55	p292	False	2023-01-24
spaS272___21450	adeF	spaS165	p728	False	2024-04-23
spaS272___21450	adeF	spaS282	p142	False	2025-05-06
spaS272___21450	adeF	spaS145	p644	False	2024-02-27
spaS272___21450	adeF	mh_p789	p789	True	
spaS272___21450	adeF	spaS215	p151	False	2025-05-13
spaS272___21450	adeF	spaS298	p341	False	2025-05-27
spaS272___21450	adeF	spaS111	p728	False	2023-11-21
spaS272___21450	adeF	spaS117	p728	False	2023-12-05
spaS272___21450	adeF	spaS287	p789	False	2023-11-28
spaS272___21450	adeF	spaS12	p292	False	2022-10-04
spaS272___21450	adeF	spaS267	p142	False	2025-01-14
spaS272___21450	adeF	spaS162	p728	False	2024-04-09
spaS272___21450	adeF	spaS13	p470	False	2022-10-04
spaS272___21450	adeF	spaS52	p523	False	2023-01-17
spaS272___21450	adeF	spaS257	p142	False	2024-10-21
spaS225___62737	tet(W/N/W)	spaS60	p470	False	2023-02-14
spaS225___62737	tet(W/N/W)	spaS146	p728	False	2024-02-27
spaS225___62737	tet(W/N/W)	spaS118	p151	False	2023-12-12
spaS225___62737	tet(W/N/W)	mh_p292	p292	True	
spaS225___62737	tet(W/N/W)	spaS19	p125	False	2022-11-01
spaS225___62737	tet(W/N/W)	spaS258	p142	False	2024-11-05
spaS225___62737	tet(W/N/W)	spaS78	p431	False	2023-05-16
spaS225___62737	tet(W/N/W)	mh_p728	p728	True	
spaS225___62737	tet(W/N/W)	mh_p125	p125	True	
spaS225___62737	tet(W/N/W)	spaS81	p431	False	2023-08-22
spaS225___62737	tet(W/N/W)	spaS196	p728	False	2024-07-16
spaS225___62737	tet(W/N/W)	spaS37	p110	False	2022-12-06
spaS225___62737	tet(W/N/W)	spaS10	p431	False	2022-09-27
spaS225___62737	tet(W/N/W)	spaS211	p431	False	2025-01-14
spaS225___62737	tet(W/N/W)	mh_p110	p110	True	
spaS225___62737	tet(W/N/W)	spaS165	p728	False	2024-04-23
spaS225___62737	tet(W/N/W)	spaS282	p142	False	2025-05-06
spaS225___62737	tet(W/N/W)	spaS145	p644	False	2024-02-27
spaS225___62737	tet(W/N/W)	spaS268	p142	False	2025-02-18
spaS225___62737	tet(W/N/W)	spaS228	p292	False	2022-08-16
spaS225___62737	tet(W/N/W)	spaS244	p431	False	2023-06-20
spaS225___62737	tet(W/N/W)	spaS187	p728	False	2024-06-11
spaS225___62737	tet(W/N/W)	spaS269	p142	False	2025-02-25
spaS225___62737	tet(W/N/W)	spaS18	p813	False	2022-10-18
spaS225___62737	tet(W/N/W)	spaS270	p341	False	2025-01-14
spaS225___62737	tet(W/N/W)	mh_p408	p408	True	
spaS225___62737	tet(W/N/W)	spaS16	p431	False	2022-10-18
spaS225___62737	tet(W/N/W)	spaS111	p728	False	2023-11-21
spaS225___62737	tet(W/N/W)	spaS137	p728	False	2024-01-30
spaS225___62737	tet(W/N/W)	spaS117	p728	False	2023-12-05
spaS225___62737	tet(W/N/W)	spaS229	p431	False	2022-08-16
spaS225___62737	tet(W/N/W)	spaS12	p292	False	2022-10-04
