dereplicated_mag_id	strand	group	participant	is_coassembly	date	gtdb_taxonomy	phylum
coassembly_43_1	coassembly	mh_p813	p813	TRUE	NA	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia massiliensis	Verrucomicrobiota
coassembly_43_1	coassembly	mh_p860	p860	TRUE	NA	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia massiliensis	Verrucomicrobiota
coassembly_44_1	coassembly	mh_p125	p125	TRUE	NA	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila	Verrucomicrobiota
coassembly_44_1	coassembly	mh_p722	p722	TRUE	NA	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila	Verrucomicrobiota
coassembly_44_1	coassembly	mh_p728	p728	TRUE	NA	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila	Verrucomicrobiota
coassembly_44_1	coassembly	mh_p813	p813	TRUE	NA	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila	Verrucomicrobiota
coassembly_44_1	coassembly	mh_p860	p860	TRUE	NA	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila	Verrucomicrobiota
coassembly_44_1	coassembly	mh_p894	p894	TRUE	NA	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila	Verrucomicrobiota
coassembly_44_2	coassembly	mh_p110	p110	TRUE	NA	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila	Verrucomicrobiota
coassembly_44_2	coassembly	mh_p292	p292	TRUE	NA	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila	Verrucomicrobiota
coassembly_44_2	coassembly	mh_p408	p408	TRUE	NA	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila	Verrucomicrobiota
coassembly_44_2	coassembly	mh_p523	p523	TRUE	NA	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila	Verrucomicrobiota
coassembly_44_2	coassembly	mh_p789	p789	TRUE	NA	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila	Verrucomicrobiota
coassembly_44_2	coassembly	mh_p97	p97	TRUE	NA	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila	Verrucomicrobiota
coassembly_45_0	coassembly	mh_p728	p728	TRUE	NA	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia biwaensis	Verrucomicrobiota
coassembly_46_1	coassembly	mh_p601	p601	TRUE	NA	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_F;g__Sutterella;s__Sutterella wadsworthensis_A	Pseudomonadota
coassembly_46_1	coassembly	mh_p813	p813	TRUE	NA	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_F;g__Sutterella;s__Sutterella wadsworthensis_A	Pseudomonadota
coassembly_46_1	coassembly	mh_p894	p894	TRUE	NA	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_F;g__Sutterella;s__Sutterella wadsworthensis_A	Pseudomonadota
coassembly_47_0	coassembly	mh_p789	p789	TRUE	NA	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UMGS1696;s__UMGS1696 sp900753285	Bacillota
coassembly_48_1	coassembly	mh_p110	p110	TRUE	NA	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_F;g__Sutterella;s__Sutterella wadsworthensis	Pseudomonadota
coassembly_48_1	coassembly	mh_p470	p470	TRUE	NA	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_F;g__Sutterella;s__Sutterella wadsworthensis	Pseudomonadota
coassembly_48_1	coassembly	mh_p722	p722	TRUE	NA	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_F;g__Sutterella;s__Sutterella wadsworthensis	Pseudomonadota
coassembly_48_1	coassembly	mh_p789	p789	TRUE	NA	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_F;g__Sutterella;s__Sutterella wadsworthensis	Pseudomonadota
coassembly_48_1	coassembly	mh_p860	p860	TRUE	NA	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_F;g__Sutterella;s__Sutterella wadsworthensis	Pseudomonadota
coassembly_48_1	coassembly	mh_p97	p97	TRUE	NA	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_F;g__Sutterella;s__Sutterella wadsworthensis	Pseudomonadota
coassembly_48_2	coassembly	mh_p523	p523	TRUE	NA	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_F;g__Sutterella;s__Sutterella wadsworthensis	Pseudomonadota
coassembly_48_2	coassembly	mh_p728	p728	TRUE	NA	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_F;g__Sutterella;s__Sutterella wadsworthensis	Pseudomonadota
coassembly_48_3	coassembly	mh_p125	p125	TRUE	NA	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_F;g__Sutterella;s__Sutterella wadsworthensis	Pseudomonadota
coassembly_48_3	coassembly	mh_p408	p408	TRUE	NA	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_F;g__Sutterella;s__Sutterella wadsworthensis	Pseudomonadota
coassembly_48_3	coassembly	mh_p813	p813	TRUE	NA	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_F;g__Sutterella;s__Sutterella wadsworthensis	Pseudomonadota
coassembly_49_0	coassembly	mh_p601	p601	TRUE	NA	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Parolsenella;s__Parolsenella sp900544655	Actinomycetota
coassembly_50_1	coassembly	mh_p125	p125	TRUE	NA	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Clostridium_AQ;s__Clostridium_AQ innocuum	Bacillota_I
coassembly_50_1	coassembly	mh_p341	p341	TRUE	NA	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Clostridium_AQ;s__Clostridium_AQ innocuum	Bacillota_I
coassembly_50_1	coassembly	mh_p408	p408	TRUE	NA	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Clostridium_AQ;s__Clostridium_AQ innocuum	Bacillota_I
coassembly_50_1	coassembly	mh_p470	p470	TRUE	NA	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Clostridium_AQ;s__Clostridium_AQ innocuum	Bacillota_I
coassembly_50_1	coassembly	mh_p550	p550	TRUE	NA	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Clostridium_AQ;s__Clostridium_AQ innocuum	Bacillota_I
coassembly_50_1	coassembly	mh_p584	p584	TRUE	NA	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Clostridium_AQ;s__Clostridium_AQ innocuum	Bacillota_I
coassembly_50_1	coassembly	mh_p601	p601	TRUE	NA	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Clostridium_AQ;s__Clostridium_AQ innocuum	Bacillota_I
coassembly_50_1	coassembly	mh_p644	p644	TRUE	NA	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Clostridium_AQ;s__Clostridium_AQ innocuum	Bacillota_I
coassembly_50_1	coassembly	mh_p722	p722	TRUE	NA	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Clostridium_AQ;s__Clostridium_AQ innocuum	Bacillota_I
coassembly_50_1	coassembly	mh_p728	p728	TRUE	NA	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Clostridium_AQ;s__Clostridium_AQ innocuum	Bacillota_I
coassembly_50_1	coassembly	mh_p813	p813	TRUE	NA	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Clostridium_AQ;s__Clostridium_AQ innocuum	Bacillota_I
coassembly_50_1	coassembly	mh_p860	p860	TRUE	NA	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Clostridium_AQ;s__Clostridium_AQ innocuum	Bacillota_I
coassembly_50_1	coassembly	mh_p894	p894	TRUE	NA	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Clostridium_AQ;s__Clostridium_AQ innocuum	Bacillota_I
coassembly_50_1	coassembly	mh_p97	p97	TRUE	NA	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Clostridium_AQ;s__Clostridium_AQ innocuum	Bacillota_I
coassembly_51_0	coassembly	mh_p728	p728	TRUE	NA	d__Bacteria;p__Bacillota;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Acidaminococcus;s__Acidaminococcus intestini	Bacillota
coassembly_52_0	coassembly	mh_p292	p292	TRUE	NA	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__Scybalosoma;s__Scybalosoma faecavium	Bacillota
coassembly_53_1	coassembly	mh_p292	p292	TRUE	NA	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_F;g__Parasutterella;s__Parasutterella gallistercoris	Pseudomonadota
coassembly_53_1	coassembly	mh_p470	p470	TRUE	NA	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_F;g__Parasutterella;s__Parasutterella gallistercoris	Pseudomonadota
coassembly_53_1	coassembly	mh_p97	p97	TRUE	NA	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_F;g__Parasutterella;s__Parasutterella gallistercoris	Pseudomonadota
coassembly_54_1	coassembly	mh_p398	p398	TRUE	NA	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_F;g__Parasutterella;s__Parasutterella excrementihominis	Pseudomonadota
coassembly_54_1	coassembly	mh_p550	p550	TRUE	NA	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_F;g__Parasutterella;s__Parasutterella excrementihominis	Pseudomonadota
coassembly_54_2	coassembly	mh_p292	p292	TRUE	NA	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_F;g__Parasutterella;s__Parasutterella excrementihominis	Pseudomonadota
coassembly_55_0	coassembly	mh_p601	p601	TRUE	NA	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Anaerotardibacter;s__Anaerotardibacter sp959607715	Actinomycetota
coassembly_56_0	coassembly	mh_p813	p813	TRUE	NA	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Anaerotardibacter;s__Anaerotardibacter sp000436075	Actinomycetota
coassembly_57_1	coassembly	mh_p584	p584	TRUE	NA	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Actinomycetaceae;g__Pauljensenia;s__Pauljensenia sp905370305	Actinomycetota
coassembly_57_2	coassembly	mh_p813	p813	TRUE	NA	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Actinomycetaceae;g__Pauljensenia;s__Pauljensenia sp000278725	Actinomycetota
coassembly_58_0	coassembly	mh_p125	p125	TRUE	NA	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Actinomycetaceae;g__Pauljensenia;s__Pauljensenia sp000466265	Actinomycetota
coassembly_59_0	coassembly	mh_p813	p813	TRUE	NA	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Actinomycetaceae;g__Pauljensenia;s__Pauljensenia sp019425105	Actinomycetota
coassembly_60_0	coassembly	mh_p584	p584	TRUE	NA	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces naeslundii	Actinomycetota
coassembly_61_0	coassembly	mh_p813	p813	TRUE	NA	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Actinomycetaceae;g__Pauljensenia;s__Pauljensenia turicensis_B	Actinomycetota
coassembly_62_0	coassembly	mh_p813	p813	TRUE	NA	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Microbacteriaceae;g__Microbacterium;s__Microbacterium sp001619615	Actinomycetota
coassembly_63_0	coassembly	mh_p813	p813	TRUE	NA	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces graevenitzii	Actinomycetota
coassembly_64_0	coassembly	mh_p601	p601	TRUE	NA	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Paraprevotella;s__Paraprevotella xylaniphila	Bacteroidota
coassembly_65_0	coassembly	mh_p813	p813	TRUE	NA	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Paraprevotella;s__Paraprevotella clara	Bacteroidota
coassembly_66_1	coassembly	mh_p292	p292	TRUE	NA	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes putredinis	Bacteroidota
coassembly_66_1	coassembly	mh_p523	p523	TRUE	NA	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes putredinis	Bacteroidota
coassembly_66_1	coassembly	mh_p789	p789	TRUE	NA	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes putredinis	Bacteroidota
coassembly_66_1	coassembly	mh_p813	p813	TRUE	NA	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes putredinis	Bacteroidota
coassembly_66_1	coassembly	mh_p860	p860	TRUE	NA	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes putredinis	Bacteroidota
coassembly_66_1	coassembly	mh_p894	p894	TRUE	NA	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes putredinis	Bacteroidota
coassembly_67_1	coassembly	mh_p292	p292	TRUE	NA	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes shahii	Bacteroidota
coassembly_67_1	coassembly	mh_p523	p523	TRUE	NA	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes shahii	Bacteroidota
coassembly_67_1	coassembly	mh_p601	p601	TRUE	NA	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes shahii	Bacteroidota
coassembly_67_1	coassembly	mh_p789	p789	TRUE	NA	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes shahii	Bacteroidota
coassembly_68_0	coassembly	mh_p341	p341	TRUE	NA	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes senegalensis	Bacteroidota
coassembly_69_1	coassembly	mh_p125	p125	TRUE	NA	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes onderdonkii	Bacteroidota
coassembly_69_1	coassembly	mh_p292	p292	TRUE	NA	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes onderdonkii	Bacteroidota
coassembly_69_1	coassembly	mh_p341	p341	TRUE	NA	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes onderdonkii	Bacteroidota
coassembly_69_1	coassembly	mh_p523	p523	TRUE	NA	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes onderdonkii	Bacteroidota
coassembly_69_1	coassembly	mh_p722	p722	TRUE	NA	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes onderdonkii	Bacteroidota
coassembly_69_1	coassembly	mh_p728	p728	TRUE	NA	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes onderdonkii	Bacteroidota
coassembly_69_1	coassembly	mh_p789	p789	TRUE	NA	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes onderdonkii	Bacteroidota
coassembly_69_1	coassembly	mh_p813	p813	TRUE	NA	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes onderdonkii	Bacteroidota
coassembly_69_1	coassembly	mh_p860	p860	TRUE	NA	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes onderdonkii	Bacteroidota
coassembly_69_1	coassembly	mh_p894	p894	TRUE	NA	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes onderdonkii	Bacteroidota
coassembly_70_1	coassembly	mh_p110	p110	TRUE	NA	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes finegoldii	Bacteroidota
coassembly_70_1	coassembly	mh_p292	p292	TRUE	NA	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes finegoldii	Bacteroidota
coassembly_70_1	coassembly	mh_p644	p644	TRUE	NA	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes finegoldii	Bacteroidota
coassembly_70_1	coassembly	mh_p789	p789	TRUE	NA	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes finegoldii	Bacteroidota
coassembly_70_1	coassembly	mh_p813	p813	TRUE	NA	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes finegoldii	Bacteroidota
coassembly_71_0	coassembly	mh_p292	p292	TRUE	NA	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes communis	Bacteroidota
coassembly_72_1	coassembly	mh_p722	p722	TRUE	NA	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Dysgonomonadaceae;g__Dysgonomonas_A;s__Dysgonomonas_A capnocytophagoides	Bacteroidota
coassembly_72_1	coassembly	mh_p894	p894	TRUE	NA	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Dysgonomonadaceae;g__Dysgonomonas_A;s__Dysgonomonas_A capnocytophagoides	Bacteroidota
coassembly_73_0	coassembly	mh_p550	p550	TRUE	NA	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Scybalocola_A;s__Scybalocola_A sp900557175	Bacillota
coassembly_74_0	coassembly	mh_p789	p789	TRUE	NA	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Sediminibacterium;s__Sediminibacterium sp902168225	Bacteroidota
coassembly_75_1	coassembly	mh_p722	p722	TRUE	NA	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900313215	Bacteroidota
coassembly_75_2	coassembly	mh_p789	p789	TRUE	NA	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900313215	Bacteroidota
coassembly_76_1	coassembly	mh_p813	p813	TRUE	NA	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella copri_B	Bacteroidota
coassembly_76_1	coassembly	mh_p894	p894	TRUE	NA	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella copri_B	Bacteroidota
coassembly_77_0	coassembly	mh_p894	p894	TRUE	NA	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella copri_U	Bacteroidota
coassembly_78_0	coassembly	mh_p470	p470	TRUE	NA	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp003447235	Bacteroidota
coassembly_79_0	coassembly	mh_p722	p722	TRUE	NA	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp000434975	Bacteroidota
coassembly_80_1	coassembly	mh_p722	p722	TRUE	NA	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__Odoribacter splanchnicus	Bacteroidota
coassembly_80_1	coassembly	mh_p789	p789	TRUE	NA	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__Odoribacter splanchnicus	Bacteroidota
coassembly_80_1	coassembly	mh_p813	p813	TRUE	NA	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__Odoribacter splanchnicus	Bacteroidota
coassembly_80_1	coassembly	mh_p860	p860	TRUE	NA	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__Odoribacter splanchnicus	Bacteroidota
coassembly_81_0	coassembly	mh_p789	p789	TRUE	NA	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes_A;s__Alistipes_A indistinctus	Bacteroidota
coassembly_82_1	coassembly	mh_p470	p470	TRUE	NA	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Coprobacteraceae;g__Coprobacter;s__Coprobacter fastidiosus	Bacteroidota
coassembly_82_1	coassembly	mh_p97	p97	TRUE	NA	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Coprobacteraceae;g__Coprobacter;s__Coprobacter fastidiosus	Bacteroidota
coassembly_83_1	coassembly	mh_p601	p601	TRUE	NA	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__UBA7173;s__UBA7173 sp900546835	Bacteroidota
coassembly_83_1	coassembly	mh_p644	p644	TRUE	NA	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__UBA7173;s__UBA7173 sp900546835	Bacteroidota
coassembly_83_1	coassembly	mh_p789	p789	TRUE	NA	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__UBA7173;s__UBA7173 sp900546835	Bacteroidota
coassembly_84_0	coassembly	mh_p110	p110	TRUE	NA	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__UBA7173;s__UBA7173 sp900545955	Bacteroidota
coassembly_85_1	coassembly	mh_p292	p292	TRUE	NA	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella intestinihominis	Bacteroidota
coassembly_85_1	coassembly	mh_p789	p789	TRUE	NA	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella intestinihominis	Bacteroidota
coassembly_85_1	coassembly	mh_p813	p813	TRUE	NA	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella intestinihominis	Bacteroidota
coassembly_85_1	coassembly	mh_p860	p860	TRUE	NA	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella intestinihominis	Bacteroidota
coassembly_85_1	coassembly	mh_p894	p894	TRUE	NA	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella intestinihominis	Bacteroidota
coassembly_86_0	coassembly	mh_p789	p789	TRUE	NA	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculum;s__Muribaculum sp003150235	Bacteroidota
